grid_m,normalized_grid,T_K,P_Pa,mixture_fraction,heat_release_rate_W_kg,Y_H2O,X_H2O,Y_NH3,X_NH3,Y_NO,X_NO,Y_N2O,X_N2O,Y_N2,X_N2,Y_O2,X_O2,Y_H2,X_H2,Y_NO2,X_NO2,Y_AR,X_AR,Y_HE,X_HE,Y_H,X_H,Y_O,X_O,Y_OH,X_OH,Y_HO2,X_HO2,Y_H2O2,X_H2O2,Y_OHV,X_OHV,Y_NH2,X_NH2,Y_NH,X_NH,Y_N,X_N,Y_N2H4,X_N2H4,Y_N2H3,X_N2H3,Y_N2H2,X_N2H2,Y_H2NN,X_H2NN,Y_NNH,X_NNH,Y_NO3,X_NO3,Y_HNO,X_HNO,Y_HON,X_HON,Y_H2NO,X_H2NO,Y_HNOH,X_HNOH,Y_NH2OH,X_NH2OH,Y_HONO,X_HONO,Y_HNO2,X_HNO2,Y_HONO2,X_HONO2,Y_t-ONNH,X_t-ONNH,Y_c-ONNH,X_c-ONNH,Y_ONHN,X_ONHN,Y_H2NNO2,X_H2NNO2,Y_t-HNN(O)OH,X_t-HNN(O)OH,Y_c-HNN(O)OH,X_c-HNN(O)OH,Y_CO,X_CO,Y_CO2,X_CO2,Y_CH4,X_CH4,Y_C2H6,X_C2H6
0.004578125000000001,0.45781250000000007,1951.3609929447384,99997.6425,0.49579695611951546,2029307630.3105493,0.2050947803605423,0.27114700609039016,0.002852076242602161,0.0039884619594123556,0.0021556626015375746,0.0017110281492958665,0.0002650363550327597,0.0001434197465035708,0.7818643070685402,0.6647230450431127,0.0019075746918013271,0.0014198523677838488,0.004470128745651675,0.05280973351242714,4.5214305544885964e-08,2.3407514546430858e-08,4.067961456090803e-18,2.425183014438091e-18,-2.5346199779213077e-19,0.0,9.294162303977367e-05,0.002196009387746331,3.588569711505046e-05,5.3421123940645245e-05,0.0008423586657872784,0.001179651728774512,6.066574538607289e-07,4.3775903150783834e-07,4.4445809536741275e-08,3.1121289651479576e-08,8.640780449686461e-13,1.2100678736304132e-12,0.00027060100186316666,0.00040222590699093204,8.373762120356073e-05,0.00013282497873095666,4.650504371092062e-05,7.907503638652815e-05,3.5963252132332503e-08,2.672819318419528e-08,5.192402995284988e-08,3.98436517149812e-08,7.019208080885218e-06,5.566949183959464e-06,1.8015045479411206e-10,1.4287771722241498e-10,5.999055068728647e-08,4.923115026368139e-08,1.0498916681019053e-13,4.032823858571271e-14,1.0119472678115425e-05,7.771137115181213e-06,7.714429845462265e-09,5.924211073189842e-09,2.4439295342352097e-07,1.8177104280272808e-07,4.10239906125911e-08,3.051222815191993e-08,7.229343251238341e-08,5.212844189012238e-08,5.299299722180711e-08,2.6846334074918875e-08,4.881059940340679e-10,2.47275248934525e-10,1.7083320659679502e-13,6.457040354939856e-14,1.8157157191247842e-09,9.605438335832345e-10,4.797043667892315e-10,2.5377159354243597e-10,6.292027624402279e-12,3.328587328785263e-12,1.159950351108636e-14,4.45385521162676e-15,1.2270168283221836e-16,4.711370008512261e-17,9.728682566592867e-17,3.735517085715674e-17,-4.656600945520683e-20,0.0,-3.441840621612123e-17,0.0,-2.0459604697795782e-18,0.0,1.1057968144245368e-16,8.758432324220178e-17
0.004585937500000001,0.4585937500000001,1953.7303743666928,99997.6425,0.49425828904909963,2050923429.8063493,0.2051932367468596,0.27146532636376197,0.0026464513386619494,0.003703474462181009,0.002200516709125816,0.0017478419395168835,0.00025692625107309774,0.00013912753753910363,0.7819632140547731,0.6652682375028093,0.0019059485549485784,0.0014196259530010029,0.004404998008608321,0.052076378994322936,4.712655146780693e-08,2.4414409029694743e-08,4.037433631631426e-18,2.4086528042970243e-18,-2.5219073928636616e-19,0.0,9.593301022370577e-05,0.0022682615468669898,3.861813860357403e-05,5.752863756566892e-05,0.0008870528965314344,0.0012431038084505198,6.046059167200918e-07,4.3658125797366545e-07,4.806654608182361e-08,3.367990044732351e-08,8.84800640494687e-13,1.2399475276155956e-12,0.0002601521771799949,0.00038696280497584295,8.228751221082567e-05,0.00013061534033180207,4.6863894524352955e-05,7.97404787140026e-05,3.2528280031375134e-08,2.4192060620872164e-08,4.759526943965159e-08,3.654732971632798e-08,6.416561237092501e-06,5.092518337384041e-06,1.6733605164756495e-10,1.3280663583393196e-10,5.750491656319747e-08,4.722405002007897e-08,1.1458358207487795e-13,4.40441545252083e-14,1.01283228220153e-05,7.783328187286632e-06,8.04585276600387e-09,6.183009144245999e-09,2.4054603578788727e-07,1.7903392844523198e-07,4.051357535169336e-08,3.015349858840128e-08,7.051333675730403e-08,5.088013829079441e-08,5.5804325732846383e-08,2.829016562640277e-08,5.138542083784396e-10,2.604998890667298e-10,1.849152499448062e-13,6.994151815159844e-14,1.8008340690791743e-09,9.533319568777099e-10,4.767182343355264e-10,2.52366797708775e-10,6.2839351530326194e-12,3.3266119845213994e-12,1.1465642282626296e-14,4.405510089475695e-15,1.2198611133890704e-16,4.687142953114722e-17,9.652954843673322e-17,3.709010704223291e-17,-4.647566656406595e-20,0.0,-3.4152597386222535e-17,0.0,-2.0322509420943328e-18,0.0,1.0968790551363426e-16,8.693825241083924e-17
0.004593750000000001,0.45937500000000003,1955.9928413505613,99997.6425,0.49272844346325734,2069732129.0300539,0.20528309829507813,0.271772473448803,0.0024508710954212333,0.003432154745592635,0.0022456870596943767,0.0017849566418459597,0.00024872086208183877,0.00013477761973438012,0.7820522641677986,0.6658052158449971,0.0019104525618231008,0.0014239671280670933,0.004339587904415295,0.05133865681144704,4.920414558001769e-08,2.5508398871976165e-08,4.00699549375033e-18,2.392151109208868e-18,-2.509223206095084e-19,0.0,9.900941851427169e-05,0.0023426236178017905,4.161456078393824e-05,6.203531853073568e-05,0.0009341021000842186,0.0013099453465080233,6.044664385322898e-07,4.3678311082986574e-07,5.206096024569761e-08,3.6504046293463077e-08,9.045707532331666e-13,1.2685318325247424e-12,0.0002495957072725203,0.0003715179645876497,8.067766522611174e-05,0.0001281487943345571,4.710886234966665e-05,8.021286479698051e-05,2.932516903519654e-08,2.182494889475304e-08,4.348685433902115e-08,3.3415718567240874e-08,5.84226075223229e-06,4.639937642520901e-06,1.5497106285460792e-10,1.230783935424007e-10,5.4971443653175496e-08,4.517481101248364e-08,1.2552232579801652e-13,4.828228438484902e-14,1.0119005864158635e-05,7.78155882178454e-06,8.386337085285186e-09,6.449129114511673e-09,2.3628040502190118e-07,1.7598100481234177e-07,3.992147447506239e-08,2.9733405912608523e-08,6.866369280416942e-08,4.957984017859589e-08,5.8750191050423955e-08,2.9804226661264235e-08,5.40786100979426e-10,2.7434313388051243e-10,2.006371368889074e-13,7.59407001849191e-14,1.7839705399982056e-09,9.450593445241552e-10,4.731481776816608e-10,2.506504993423707e-10,6.266136301104635e-12,3.3194890457254508e-12,1.1337070769687323e-14,4.359127973901578e-15,1.2128180667638e-16,4.663311422752213e-17,9.573389182501217e-17,3.6809886290970714e-17,-4.6385668890656225e-20,0.0,-3.388763450567641e-17,0.0,-2.0185842673339856e-18,0.0,1.0879908500588545e-16,8.62935537530375e-17
0.004601562500000001,0.46015625000000004,1958.1471354884384,99997.6425,0.4912070428774677,2085487385.1417456,0.20536416930311946,0.2720681696675865,0.002265219559188034,0.0031743695354327505,0.002291060277235079,0.0018222826454145364,0.00024042800950067566,0.00013037412830247156,0.7821315962409905,0.6663340936745871,0.0019212282802915882,0.0014329910082847709,0.004273910397388195,0.05059670249030437,5.145388961239642e-08,2.66931916136469e-08,3.976647122556534e-18,2.375678128750057e-18,-2.4965670824046675e-19,0.0,0.00010216831995989207,0.0024190399930255507,4.489876925606919e-05,6.697749901665506e-05,0.000983587799856944,0.001380297654829663,6.062683423194855e-07,4.3838867299354296e-07,5.646219192120856e-08,3.9617526318810356e-08,9.232691809550254e-13,1.2956507649180639e-12,0.00023895942061962093,0.00035593250614344686,7.891009609857356e-05,0.00012542801934933384,4.723214044585017e-05,8.047849146500687e-05,2.6346932531713225e-08,1.962201301980181e-08,3.959767370285883e-08,3.04483155939265e-08,5.2973859350875025e-06,4.2101116233405226e-06,1.4306830445427576e-10,1.1370391715751359e-10,5.2404719264237247e-08,4.3095347756645576e-08,1.3798067743982715e-13,5.311117307368745e-14,1.0090369216020979e-05,7.764913172491185e-06,8.73501197711392e-09,6.721915532611876e-09,2.31599069206003e-07,1.7261386820672737e-07,3.9247922697517825e-08,2.9251999065122172e-08,6.67457672704223e-08,4.822835896418222e-08,6.183078214429938e-08,3.138875595886341e-08,5.688986620542987e-10,2.888047126247238e-10,2.1817504970082858e-13,8.263597352211622e-14,1.764977175104097e-09,9.356453956130654e-10,4.689526694549725e-10,2.486000454425833e-10,6.237982155042001e-12,3.306863886745323e-12,1.1211123013759063e-14,4.3136873836954266e-15,1.205613477786745e-16,4.638821322680399e-17,9.488393462408085e-17,3.6508352571009926e-17,-4.6296015186213976e-20,0.0,-3.362351991904704e-17,0.0,-2.0049603674691613e-18,0.0,1.0791323133862963e-16,8.565024264834451e-17
0.004609375000000001,0.46093750000000006,1960.192148358257,99997.6425,0.4896936605913488,2097960140.1491232,0.20543624222423293,0.272352122112569,0.002089359565122183,0.002929955364246432,0.0023365134082976185,0.0018597224775590414,0.00023205734529612953,0.0001259222036829918,0.7822013671053423,0.666855003181872,0.0019384352508754002,0.0014468264258154034,0.004207979778265111,0.04985067966645093,5.388280815550532e-08,2.797262052890239e-08,3.946388561169966e-18,2.3592340494732323e-18,-2.48393867336886e-19,0.0,0.00010540660568070034,0.0024974411529529216,4.849635767523656e-05,7.239427967340249e-05,0.0010355884836140482,0.0014542781129534283,6.100457280463626e-07,4.4142554557300084e-07,6.130589842804967e-08,4.304597226096905e-08,9.40788202817872e-13,1.3211499682848178e-12,0.00022827301768625359,0.00034025045522080203,7.69884676165459e-05,0.0001224583226542495,4.722680366062657e-05,8.052512212276771e-05,2.3586448130022718e-08,1.7578292420684423e-08,3.592672330302082e-08,2.7644697872687103e-08,4.782803304400762e-06,3.8037779447648423e-06,1.316413417118175e-10,1.0469475752053754e-10,4.9820153817912766e-08,4.099828535051968e-08,1.5215738681080518e-13,5.860859372789415e-14,1.004139391136158e-05,7.732575858346473e-06,9.09087766679399e-09,7.0006118471155985e-09,2.265091566835455e-07,1.689371944304471e-07,3.8493929575434375e-08,2.8709905419684526e-08,6.476170386149989e-08,4.6827142855038373e-08,6.504552417301906e-08,3.304360484932655e-08,5.981818381508501e-10,3.038807748758136e-10,2.3772302053622347e-13,9.010231366383427e-14,1.7437204973254548e-09,9.250169758601893e-10,4.640941298097832e-10,2.461948168468347e-10,6.19888319054446e-12,3.2884124442093822e-12,1.1085266901092986e-14,4.268215547531279e-15,1.1979819136173192e-16,4.612649451731793e-17,9.396467854220339e-17,3.6179688360328737e-17,-4.620670384617816e-20,0.0,-3.336025561703453e-17,0.0,-1.9913791483806436e-18,0.0,1.0703035470188012e-16,8.500833384413082e-17
0.004617187500000001,0.46171875000000007,1962.1269339429837,99997.6425,0.4881878183282823,2106943248.170822,0.20549909740088193,0.27262402233126454,0.0019231326376269555,0.00269871832689446,0.0023819142954763155,0.001897171076267052,0.00022362035919159298,0.00012142799884448226,0.7822617513122542,0.6673680951859918,0.0019622519802999436,0.0014656167201101966,0.004141812754841288,0.04910078125350287,5.649811819199e-08,2.9350629259629813e-08,3.916219817725463e-18,2.3428190464432856e-18,-2.471337617570188e-19,0.0,0.0001087205595049347,0.0025777429961170704,5.243475577459191e-05,7.832761087736517e-05,0.0010901787783140833,0.001531998996744753,6.158376774507185e-07,4.459250086862772e-07,6.663031117611428e-08,4.6816894579647106e-08,9.57035467941123e-13,1.3448962738041268e-12,0.00021756780519259356,0.0003245183557499764,7.491814000404292e-05,0.00011924772956180903,4.708699911464443e-05,8.034231727283092e-05,2.10363804200302e-08,1.568865296682138e-08,3.247288709683511e-08,2.5004354222583464e-08,4.2991483217597414e-06,3.421492287392914e-06,1.2070388676673505e-10,9.606261210864346e-11,4.7233714752090314e-08,3.889674266493818e-08,1.6827729331859307e-13,6.486258894490207e-14,9.971219189950683e-06,7.683851261254462e-06,9.452808435967074e-09,7.284362387330256e-09,2.2102201191054718e-07,1.6495882086732574e-07,3.766130370425432e-08,2.8108350827493186e-08,6.27145379419741e-08,4.5378289568349784e-08,6.839304028081259e-08,3.476821651200545e-08,6.286182202659552e-10,3.19563720165981e-10,2.5949424468619797e-13,9.842216968037981e-14,1.720084520834126e-09,9.131100425885156e-10,4.5853980233137194e-10,2.434167003795187e-10,6.148323797836451e-12,3.263849035841543e-12,1.0957113684911466e-14,4.221792250458588e-15,1.1896688035986425e-16,4.583811649742567e-17,9.296218472633356e-17,3.5818468471654436e-17,-4.6117732907206586e-20,0.0,-3.3097843255965755e-17,0.0,-1.977840500742825e-18,0.0,1.0615046412618565e-16,8.436784152171202e-17
0.004625000000000001,0.4625000000000001,1963.95072006169,99997.6425,0.48668898514319675,2112256083.817788,0.2055525028109713,0.2728835460338726,0.001766359112724397,0.0024804341476159157,0.0024271221439999225,0.0019345162178418939,0.00021513035504076494,0.0001168986698315989,0.7823129406304885,0.6678735390059402,0.001992876918755108,0.001489520519749331,0.004075428527771271,0.04834723044056137,5.9307191990376546e-08,3.083125294466641e-08,3.8861408675393576e-18,2.3264332849178954e-18,-2.458763540818284e-19,0.0,0.00011210583595872515,0.0026598462703465906,5.6743258710239506e-05,8.482234643887994e-05,0.001147428571830152,0.0016135662280491174,6.236884499064835e-07,4.5192217653821595e-07,7.247626865622467e-08,5.09597121379725e-08,9.719379954075896e-13,1.3667834004220615e-12,0.00020687639157370197,0.0003087848235352998,7.270619145065925e-05,0.0001158070253775081,4.680812983658389e-05,7.992175433788414e-05,1.8689121690305893e-08,1.394774217413517e-08,2.9234736640999077e-08,2.2526530335928998e-08,3.846811895768655e-06,3.0636169626496193e-06,1.1026919893313683e-10,8.78188477791012e-11,4.466163415840202e-08,3.680409298497739e-08,1.865941379846555e-13,7.197259068384919e-14,9.879166092220708e-06,7.618182138767701e-06,9.819558451831994e-09,7.572216532247432e-09,2.1515322448764744e-07,1.6068977894481346e-07,3.675266397519582e-08,2.7449170068777164e-08,6.06081979717145e-08,4.388454957445501e-08,7.187112611522825e-08,3.6561611672700125e-08,6.601828439735684e-10,3.358420840052219e-10,2.8372238889004066e-13,1.0768598647247388e-13,1.6939737682706188e-09,8.998712792724773e-10,4.5226263210156224e-10,2.4025056405203686e-10,6.085876804031702e-12,3.2329342093234888e-12,1.0824429619991315e-14,4.1735545097425025e-15,1.180432747214672e-16,4.551371839941326e-17,9.186371706247787e-17,3.541971670449287e-17,-4.6029100046034794e-20,0.0,-3.283628417899886e-17,0.0,-1.9643443007954593e-18,0.0,1.0527356755870272e-16,8.372877936902442e-17
0.004632812500000001,0.46328125000000003,1965.6629185748195,99997.6425,0.4851965766274997,2113749023.289911,0.20559621383546658,0.2731303528361779,0.0016188384918195927,0.0022748485733081786,0.0024719882940016638,0.0019716391105489136,0.0002066023936895807,0.00011234234803426521,0.782355143311801,0.6683715221543485,0.002030529404984112,0.0015187125038337486,0.004008848849182398,0.04759028148916005,6.231751291889122e-08,3.241859559988568e-08,3.856151655466767e-18,2.3100769221891826e-18,-2.4462160563915183e-19,0.0,0.00011555744345232042,0.002743636125460417,6.14530332132186e-05,9.192626288527548e-05,0.0012074020867323947,0.0016990780523117295,6.33647662511144e-07,4.594561418096852e-07,7.888722088365771e-08,5.5505761951278464e-08,9.854461676734814e-13,1.3867376689401197e-12,0.0001962323472510966,0.0002931000453395536,7.03614053668545e-05,0.00011214974444890771,4.638702499947564e-05,7.925752587467828e-05,1.6536751260080985e-08,1.2349958128709005e-08,2.6210352364723213e-08,2.021009012896725e-08,3.425932161859323e-06,2.7303136886519062e-06,1.0034949972955095e-10,7.997403328975028e-11,4.212009855732326e-08,3.473370892735048e-08,2.0739355392295643e-13,8.005061370527942e-14,9.764759359610204e-06,7.535167003671927e-06,1.0189770554566827e-08,7.863135181328703e-09,2.0892258613388018e-07,1.5614427281901228e-07,3.5771436756113857e-08,2.673480681689161e-08,5.844749254343622e-08,4.234931890966315e-08,7.54767390978848e-08,3.8422381765935787e-08,6.928431172663573e-10,3.5270048857019354e-10,3.1066286926175737e-13,1.1799271770786344e-13,1.6653162085987447e-09,8.852596944362153e-10,4.452421212197749e-10,2.366847221842667e-10,6.0112175730170555e-12,3.195482398118477e-12,1.0685149396367724e-14,4.122701963032763e-15,1.1700480050485486e-16,4.514451813744404e-17,9.065788911127595e-17,3.4978964124780247e-17,-4.5940802578676943e-20,0.0,-3.257557943913288e-17,0.0,-1.9508904113755296e-18,0.0,1.0439967194553108e-16,8.309116065995388e-17
0.004640625000000001,0.46406250000000004,1967.2631341283509,99997.6425,0.4837099544393075,2111307681.525322,0.20562997305900657,0.27336408605313234,0.0014803500321135445,0.0020816781019726443,0.0025163572066207738,0.0020084151615242653,0.00019805320034911488,0.00010776809301563595,0.7823885831245653,0.6688622498525323,0.0020754505612747332,0.0015533841294916146,0.003942098061770424,0.0468302203009516,6.55366238627042e-08,3.4116803568355243e-08,3.826252098386308e-18,2.2937501095453705e-18,-2.4336947652695555e-19,0.0,0.00011906973349952819,0.00282898180795343,6.659709574261726e-05,9.96900369751772e-05,0.0012701569128459687,0.0017886236533461279,6.457704469214606e-07,4.685701039035084e-07,8.590920017633379e-08,6.04882853139548e-08,9.975375813651163e-13,1.4047235385536226e-12,0.00018566983450794632,0.0002775152304444845,6.789422182329721e-05,0.00010829210199773698,4.582209017540363e-05,7.834640481400397e-05,1.4571013695570873e-08,1.0889432400940253e-08,2.3397170493285584e-08,1.8053396319213022e-08,3.0363918738257605e-06,2.4215408150727834e-06,9.09554159422011e-11,7.253749226329295e-11,3.962493054305495e-08,3.269869959468241e-08,2.3099621273060185e-13,8.92225142179083e-14,9.627746912420704e-06,7.434575701835305e-06,1.0561988046607354e-08,8.15599957172521e-09,2.0235397191863472e-07,1.5133960126977207e-07,3.472183817223145e-08,2.5968302448009158e-08,5.6238082036177767e-08,4.0776620793980044e-08,7.920600420093045e-08,4.0348690491654815e-08,7.265588891623738e-10,3.7011966502444496e-10,3.4059406879325956e-13,1.2945031799896938e-13,1.6340660208341883e-09,8.692481342928722e-10,4.3746513427213874e-10,2.327113757558659e-10,5.924137219892257e-12,3.1513691368831422e-12,1.0537390992473053e-14,4.06850282553185e-15,1.158307122086547e-16,4.4722415656864347e-17,8.933481110073052e-17,3.4492307596946714e-17,-4.585283746166303e-20,0.0,-3.2315729823611767e-17,0.0,-1.937478682789111e-18,0.0,1.0352878331905747e-16,8.245499833920145e-17
0.004648437500000001,0.46484375000000006,1968.751171209542,99997.6425,0.4822284261862713,2104856783.2611854,0.20565351011776575,0.2735843725617388,0.0013506535743831416,0.0019006110489206414,0.002560067666607253,0.0020447149198808035,0.00018950103534924918,0.00010318582519132999,0.7824134981595143,0.6693459443684551,0.002127904118436708,0.0015937443105102625,0.0038752031161332994,0.04606736472816221,6.897206810395064e-08,3.593003495064635e-08,3.796442087846197e-18,2.2774529943663655e-18,-2.4211992563847865e-19,0.0,0.00012263639677595833,0.0029157365175030256,7.221025768127014e-05,0.00010816717383352092,0.001335743006969333,0.0018822817168380667,6.601175748902115e-07,4.79311475150203e-07,9.359075302674848e-08,6.59423865100572e-08,1.0082206051968317e-12,1.4207487531656433e-12,0.00017522321288380486,0.0002620820233216282,6.531665159510805e-05,0.00010425286594147584,4.5113431069594164e-05,7.718806537466562e-05,1.2783315737226023e-08,9.560026888084354e-09,2.0791859053458817e-08,1.6054212974166105e-08,2.6778215534023963e-06,2.1370551352862317e-06,8.209546475370615e-11,6.551688790192278e-11,3.7191272964614355e-08,3.071164874315464e-08,2.5776109486886894e-13,9.962930174051529e-14,9.468116179534742e-06,7.316362618579757e-06,1.093466942362741e-08,8.449622406459096e-09,1.954751438907574e-07,1.462960211421865e-07,3.3608841029582704e-08,2.5153273300957514e-08,5.3986434241913024e-08,3.917107553409563e-08,8.305423758886011e-08,4.233828450016297e-08,7.612826686340377e-10,3.880765526886771e-10,3.738184599405395e-13,1.4217620113562529e-13,1.600206081906002e-09,8.518246545187089e-10,4.2892662424345725e-10,2.283270121526268e-10,5.824554448367156e-12,3.100537572508243e-12,1.037947149706931e-14,4.0103002446207635e-15,1.1450236224292269e-16,4.424009945420652e-17,8.78862329902915e-17,3.395646702814101e-17,-4.576520129349705e-20,0.0,-3.205673587982233e-17,0.0,-1.9241089539562665e-18,0.0,1.0266090689041913e-16,8.182030511254146e-17
0.004656250000000001,0.46562500000000007,1970.1270393009313,99997.6425,0.480751245687212,2094363543.5337045,0.20566654161149647,0.27379082275497213,0.00122949060402271,0.0017313089465427157,0.0026029541976468197,0.002080405193791781,0.00018096552814820057,9.860623819693483e-05,0.7824301394170129,0.6698228441825436,0.00218817714898871,0.0016400200306414662,0.003808193564234742,0.04530206460024674,7.263132275355246e-08,3.786242504472094e-08,3.766721492804025e-18,2.261185722302157e-18,-2.4087291068636825e-19,0.0,0.00012625046676257166,0.003003737443812755,7.832903264007664e-05,0.00011741387809470966,0.001404201669917716,0.001980118956739986,6.767555440175556e-07,4.917319587283747e-07,1.0198282785792798e-07,7.190496031644343e-08,1.0175374857389118e-12,1.4348688709530086e-12,0.0001649266270401488,0.0002468518876459523,6.264215236794675e-05,0.00010005316771204,4.4262944551123044e-05,7.578524884846173e-05,1.1164741282410628e-08,8.355344161530812e-09,1.8390225796349563e-08,1.4209632330083387e-08,2.349608340825716e-06,1.8764182622701037e-06,7.377559505388638e-11,5.891785088756831e-11,3.4833286751190974e-08,2.8784363153182155e-08,2.880888418141636e-13,1.1142848814788298e-13,9.286106585506941e-06,7.180676964885576e-06,1.1306205873335103e-08,8.742761169855701e-09,1.8831747728051337e-07,1.4103655218906708e-07,3.2438126336655815e-08,2.4293876299014736e-08,5.169976372401916e-08,3.753785848106179e-08,8.701598898164161e-08,4.438851368586295e-08,7.969599991380938e-10,4.0654447812217715e-10,4.106635936989283e-13,1.5629764956153135e-13,1.5637500735146451e-09,8.329936944527255e-10,4.1963024842933493e-10,2.2353274788830447e-10,5.712525509718513e-12,3.0430040001857737e-12,1.0209923376445632e-14,3.947518851275796e-15,1.1300347043711261e-16,4.36911535339439e-17,8.630567925865987e-17,3.3368839636123436e-17,-4.56778903181323e-20,0.0,-3.1798597942232995e-17,0.0,-1.9107810533905304e-18,0.0,1.0179604714567153e-16,8.1187093540966e-17
0.004664062500000001,0.4664062500000001,1971.3909559395272,99997.6425,0.47927761363757887,2079840434.3436618,0.20566877109923604,0.27398303061134316,0.0011165855362695108,0.0015734082664034007,0.0026448486793432704,0.002115350333486645,0.00017246747561050323,9.404069140079663e-05,0.782438769190629,0.6702932029893812,0.0022565806851357322,0.0016924568738193085,0.0037411015270922775,0.04453470144239327,7.652172510616643e-08,3.99180479722848e-08,3.7370901624904515e-18,2.244948439536929e-18,-2.3962838822910693e-19,0.0,0.00012990433163233717,0.0030928060002778325,8.499150117744182e-05,0.00012748886076309837,0.00147556451290237,0.0020821886213842995,6.957566149578813e-07,5.058875918251422e-07,1.1113861367275684e-07,7.8414584642817e-08,1.0255668393689595e-12,1.4471909460622792e-12,0.00015481358494959683,0.00023187547329232863,5.9885467937944916e-05,9.571625311362654e-05,4.3274371486216984e-05,7.414386457576398e-05,9.706083269689268e-09,7.268750519234756e-09,1.618716005918864e-08,1.2516027562007495e-08,2.0509102817962445e-06,1.6390073786278661e-06,6.599879846419637e-11,5.274366149681147e-11,3.256387336807437e-08,2.6927640342298262e-08,3.22425136856371e-13,1.2479545357418064e-13,9.082217562373443e-06,7.0278696396814505e-06,1.1674941249375933e-08,9.0341334137906e-09,1.809156116371278e-07,1.355867248092309e-07,3.121601982481966e-08,2.3394763178960085e-08,4.93859551175588e-08,3.5882646139094196e-08,9.108510299005388e-08,4.649636126363393e-08,8.335299890702864e-10,4.2549341465988014e-10,4.5148291321437095e-13,1.7195215893062518e-13,1.5247441038560885e-09,8.127769972450031e-10,4.095888442541593e-10,2.183345979801e-10,5.5882517945403616e-12,2.9788621591838e-12,1.002751059181551e-14,3.8796712788384275e-15,1.11320385537461e-16,4.30701616881278e-17,8.458857077125446e-17,3.2727549428577604e-17,-4.559090042895169e-20,0.0,-3.154131616044415e-17,0.0,-1.8974948004039286e-18,0.0,1.0093420794565595e-16,8.055537613816431e-17
0.004671875000000001,0.46718750000000003,1972.5433475148088,99997.6425,0.47780667870227095,2061347219.3832266,0.20565988920029663,0.27416057390704596,0.0010116472115640621,0.0014265224453416003,0.002685582146916182,0.002149413665731301,0.00016402860679816112,8.950108369462052e-05,0.7824396592669176,0.670757288546258,0.002333450196788673,0.0017513194524487316,0.0036739616350497254,0.04376568786451644,8.065039261905611e-08,4.2100874841404023e-08,3.707547929338964e-18,2.228741295084688e-18,-2.383863136979053e-19,0.0,0.0001335897549183777,0.00318274826817882,9.2237128729975e-05,0.00013845307519751827,0.00154985242711225,0.0021885289988431565,7.171987912498948e-07,5.218387474762085e-07,1.211133250455886e-07,8.551137494505164e-08,1.0324253740993086e-12,1.4578761376448035e-12,0.00014491653498388763,0.00021720197910176376,5.706243260289484e-05,9.126717645327313e-05,4.215330690234842e-05,7.227301813297279e-05,8.397890821001615e-09,6.293410571833262e-09,1.4176609588620867e-08,1.0969032421759955e-08,1.7806755850799095e-06,1.4240300090297831e-06,5.87648022626806e-11,4.6994995943072434e-11,3.039443217014264e-08,2.5151064213810596e-08,3.6126405037454195e-13,1.399248044709322e-13,8.857211546715234e-06,6.858496233997074e-06,1.2039194109596243e-08,9.322433705633641e-09,1.7330703152718853e-07,1.29974273883512e-07,2.9949414329471026e-08,2.2461023920421625e-08,4.7053471069432865e-08,3.4211550877771354e-08,9.525479898506887e-08,4.865848345018364e-08,8.709259930028879e-10,4.448903201560321e-10,4.966563476651493e-13,1.892877006183526e-13,1.4832677461428035e-09,7.912142224104334e-10,3.98824736731755e-10,2.1274365654606553e-10,5.452084606272325e-12,2.9082860417382376e-12,9.83124390610172e-15,3.806364393007602e-15,1.0944232982877753e-16,4.237280565173504e-17,8.273232887695743e-17,3.2031489992064814e-17,-4.5504227174778685e-20,0.0,-3.1284890527933945e-17,0.0,-1.884250006170943e-18,0.0,1.000753926282305e-16,7.992516546957323e-17
