row_index,grid_m,normalized_grid,T_K,X_NH2_qssa,Y_NH2_qssa,solver_success,solver_message
207,0.004648437500000001,0.4648437500000001,1968.751171209542,0.00016814008562893954,0.00011223942627721159,True,The solver successfully reached the end of the integration interval.
208,0.004656250000000001,0.4656250000000001,1970.1270393009313,0.00016427384436958067,0.00010958316512892202,True,The solver successfully reached the end of the integration interval.
209,0.004664062500000001,0.4664062500000001,1971.3909559395272,0.0001603826081141369,0.00010691540135911287,True,The solver successfully reached the end of the integration interval.
210,0.004671875000000001,0.4671875,1972.5433475148086,0.0001563884499019174,0.00010418442971848003,True,The solver successfully reached the end of the integration interval.
211,0.004679687500000001,0.46796875,1973.5848476721922,0.00015219627620948018,0.00010132723130976736,True,The solver successfully reached the end of the integration interval.
212,0.004687500000000001,0.4687500000000001,1974.5162932277701,0.00014769407987614148,9.826963045120063e-05,True,The solver successfully reached the end of the integration interval.
213,0.004695312500000001,0.4695312500000001,1975.3387175448913,0.0001427581050895413,9.492969256296798e-05,True,The solver successfully reached the end of the integration interval.
214,0.004703125000000001,0.4703125000000001,1976.0533413727294,0.0001372661802887532,9.122652011804969e-05,True,The solver successfully reached the end of the integration interval.
215,0.004710937500000001,0.4710937500000001,1976.661561200428,0.0001311209847815001,8.709562642324661e-05,True,The solver successfully reached the end of the integration interval.
216,0.004718750000000001,0.471875,1977.164935236256,0.00012427970623736723,8.25085619845689e-05,True,The solver successfully reached the end of the integration interval.
217,0.004726562500000001,0.4726562500000001,1977.5651671779533,0.00011677883073459003,7.748935662816685e-05,True,The solver successfully reached the end of the integration interval.
218,0.004734375000000001,0.4734375000000001,1977.8640879961654,0.00010873974292311633,7.211828607423703e-05,True,The solver successfully reached the end of the integration interval.
219,0.004742187500000001,0.4742187500000001,1978.0636360055246,0.00010034910180883901,6.651892887019741e-05,True,The solver successfully reached the end of the integration interval.
220,0.004750000000000001,0.4750000000000001,1978.1658355454085,9.182269805615982e-05,6.083423976102168e-05,True,The solver successfully reached the end of the integration interval.
221,0.004757812500000001,0.47578125,1978.172774632558,8.33691718612022e-05,5.5202480631211985e-05,True,The solver successfully reached the end of the integration interval.
222,0.004765625000000001,0.4765625000000001,1978.086581978536,7.516540359806074e-05,4.974085859808184e-05,True,The solver successfully reached the end of the integration interval.
223,0.004773437500000001,0.4773437500000001,1977.909403784861,6.734601138312182e-05,4.453851526454839e-05,True,The solver successfully reached the end of the integration interval.
224,0.004781250000000001,0.4781250000000001,1977.6433807361896,6.0003308025753803e-05,3.9656468350150215e-05,True,The solver successfully reached the end of the integration interval.
225,0.004789062500000001,0.4789062500000001,1977.290625606444,5.3192803655283585e-05,3.5131252154174574e-05,True,The solver successfully reached the end of the integration interval.
226,0.004796875000000001,0.4796875,1976.8532018742644,4.69405849500692e-05,3.097981932436962e-05,True,The solver successfully reached the end of the integration interval.
227,0.004804687500000001,0.4804687500000001,1976.3331037130206,4.125053740958788e-05,2.7204348265559118e-05,True,The solver successfully reached the end of the integration interval.
228,0.004812500000000001,0.4812500000000001,1975.7322376782674,3.6110553669321306e-05,2.3796381681491253e-05,True,The solver successfully reached the end of the integration interval.
229,0.004820312500000001,0.4820312500000001,1975.0524063636346,3.149752062135682e-05,2.0740154654082206e-05,True,The solver successfully reached the end of the integration interval.
230,0.004828125000000001,0.4828125000000001,1974.2952942371578,2.7381170582891848e-05,1.801516648730037e-05,True,The solver successfully reached the end of the integration interval.
231,0.004835937500000001,0.4835937500000001,1973.462455806573,2.3726980922823182e-05,1.559811764796254e-05,True,The solver successfully reached the end of the integration interval.
232,0.004843750000000001,0.4843750000000001,1972.5553061969747,2.049831674069492e-05,1.3464340726508604e-05,True,The solver successfully reached the end of the integration interval.
233,0.004851562500000001,0.4851562500000001,1971.5751141603296,1.7657987448850525e-05,1.1588839057570944e-05,True,The solver successfully reached the end of the integration interval.
234,0.004859375000000001,0.4859375000000001,1970.5229974762199,1.516935595245852e-05,9.947025531421154e-06,True,The solver successfully reached the end of the integration interval.
235,0.004867187500000001,0.4867187500000001,1969.3999206492801,1.2997108847726887e-05,8.515234116912482e-06,True,The solver successfully reached the end of the integration interval.
236,0.004875000000000001,0.4875000000000001,1968.206694762881,1.1107770900607441e-05,7.2710599145020235e-06,True,The solver successfully reached the end of the integration interval.
237,0.004882812500000001,0.4882812500000001,1966.9439793122,9.47002731669441e-06,6.193570397875645e-06,True,The solver successfully reached the end of the integration interval.
238,0.004890625000000001,0.4890625000000001,1965.6122858137094,8.054902220485561e-06,5.263420413900555e-06,True,The solver successfully reached the end of the integration interval.
239,0.004898437500000001,0.4898437500000001,1964.2119829729002,6.835830354048753e-06,4.462895861146232e-06,True,The solver successfully reached the end of the integration interval.
240,0.004906250000000001,0.4906250000000001,1962.743303187702,5.788650401762053e-06,3.775905181992394e-06,True,The solver successfully reached the end of the integration interval.
241,0.004914062500000001,0.4914062500000001,1961.2063501715206,4.891541792358978e-06,3.1879333835292305e-06,True,The solver successfully reached the end of the integration interval.
242,0.004921875000000001,0.4921875000000001,1959.6011074967075,4.124921831398043e-06,2.685969926197721e-06,True,The solver successfully reached the end of the integration interval.
243,0.004929687500000001,0.4929687500000001,1957.9274478862808,3.4713160969458424e-06,2.25841916674742e-06,True,The solver successfully reached the end of the integration interval.
244,0.004937500000000001,0.4937500000000001,1956.185143118136,2.9152119505729593e-06,1.8949999571072973e-06,True,The solver successfully reached the end of the integration interval.
245,0.004953125000000001,0.4953125000000001,1952.4934570389637,2.0546853846750704e-06,1.3333780119876476e-06,True,The solver successfully reached the end of the integration interval.
246,0.004968750000000001,0.4968750000000001,1948.5223212601452,1.4401351147276889e-06,9.330364371857381e-07,True,The solver successfully reached the end of the integration interval.
247,0.004984375000000001,0.4984375000000001,1944.2669222574127,1.004394650713723e-06,6.496888572783063e-07,True,The solver successfully reached the end of the integration interval.
248,0.005,0.5,1939.7216603203628,6.973806378047558e-07,4.5039353394475985e-07,True,The solver successfully reached the end of the integration interval.
249,0.005015624999999999,0.5015624999999999,1934.8803745745583,4.822664801091666e-07,3.109865011949839e-07,True,The solver successfully reached the end of the integration interval.
250,0.005031249999999999,0.5031249999999999,1929.7365418488214,3.3229133270866184e-07,2.1394928241352108e-07,True,The solver successfully reached the end of the integration interval.
251,0.005046874999999999,0.5046875,1924.2834465116107,2.2820117981105025e-07,1.4670541484463596e-07,True,The solver successfully reached the end of the integration interval.
252,0.005062499999999999,0.5062499999999999,1918.514321716913,1.5625644525793796e-07,1.0029890074676733e-07,True,The solver successfully reached the end of the integration interval.
253,0.005078124999999999,0.5078124999999999,1912.4224642851832,1.0671949617677824e-07,6.839446559120208e-08,True,The solver successfully reached the end of the integration interval.
254,0.005093749999999999,0.5093749999999999,1906.0013262539087,7.27302370243341e-08,4.6536816086857143e-08,True,The solver successfully reached the end of the integration interval.
255,0.005109374999999999,0.5109374999999999,1899.2445863496396,4.9482600900247784e-08,3.16097945998e-08,True,The solver successfully reached the end of the integration interval.
256,0.005124999999999999,0.5125,1892.1462045168566,3.362722396467589e-08,2.1445152850932224e-08,True,The solver successfully reached the end of the integration interval.
257,0.005140624999999999,0.5140625,1884.7004623562646,2.284118694899061e-08,1.4541417191705547e-08,True,The solver successfully reached the end of the integration interval.
258,0.005156249999999999,0.5156249999999999,1876.9019919790658,1.552024812364222e-08,9.863207753682146e-09,True,The solver successfully reached the end of the integration interval.
259,0.005171874999999999,0.5171874999999999,1868.7457954334866,1.0560531339456522e-08,6.699151418477561e-09,True,The solver successfully reached the end of the integration interval.
260,0.005187499999999999,0.5187499999999999,1860.227256535224,7.205027643736972e-09,4.562148452014211e-09,True,The solver successfully reached the end of the integration interval.
261,0.005203124999999999,0.5203125,1851.3421466469574,4.93639931693643e-09,3.1198336638271183e-09,True,The solver successfully reached the end of the integration interval.
262,0.005218749999999999,0.521875,1842.0866257058442,3.402386872598983e-09,2.1462594150798816e-09,True,The solver successfully reached the end of the integration interval.
263,0.005234375,0.5234374999999999,1832.457239589472,2.3639992323033773e-09,1.4883846327646412e-09,True,The solver successfully reached the end of the integration interval.
264,0.00525,0.5249999999999999,1822.4509147354465,1.6596195209252059e-09,1.042891893794922e-09,True,The solver successfully reached the end of the integration interval.
265,0.005265625,0.5265624999999999,1812.064950782732,1.1802442317563994e-09,7.402193094162789e-10,True,The solver successfully reached the end of the integration interval.
266,0.00528125,0.528125,1801.2970118797284,8.52497360894088e-10,5.336237781858875e-10,True,The solver successfully reached the end of the integration interval.
267,0.005296875,0.5296875,1790.1451172008926,6.27045348290181e-10,3.917340282980738e-10,True,The solver successfully reached the end of the integration interval.
268,0.0053125,0.5312499999999999,1778.6076311276652,4.707367888376061e-10,2.935066414137481e-10,True,The solver successfully reached the end of the integration interval.
269,0.005328125,0.5328124999999999,1766.6832534778955,3.612920615937705e-10,2.248243723594645e-10,True,The solver successfully reached the end of the integration interval.
270,0.00534375,0.5343749999999999,1754.3710101090585,2.837275365850903e-10,1.7620969676618355e-10,True,The solver successfully reached the end of the integration interval.
271,0.005359375,0.5359375,1741.6702441725745,2.2795346775875095e-10,1.4129162463982068e-10,True,The solver successfully reached the end of the integration interval.
272,0.005375,0.5375,1728.580608258194,1.8716295214852072e-10,1.1577929674120273e-10,True,The solver successfully reached the end of the integration interval.
273,0.005390625,0.5390625,1715.1020576375156,1.567524496613885e-10,9.67754944964349e-11,True,The solver successfully reached the end of the integration interval.
274,0.00540625,0.5406249999999999,1701.234844793215,1.3359875901642033e-10,8.231767260232184e-11,True,The solver successfully reached the end of the integration interval.
275,0.005421875,0.5421874999999999,1686.9795154045873,1.1557470378696582e-10,7.107107851917584e-11,True,The solver successfully reached the end of the integration interval.
276,0.0054375,0.54375,1672.336905949673,1.0122453562225638e-10,6.212344493561486e-11,True,The solver successfully reached the end of the integration interval.
277,0.005453125,0.5453125,1657.3081430787238,8.954618955007364e-11,5.484751138628695e-11,True,The solver successfully reached the end of the integration interval.
278,0.00546875,0.546875,1641.8946449122961,7.984502359412439e-11,4.8808841652091435e-11,True,The solver successfully reached the end of the integration interval.
279,0.005484375,0.5484374999999999,1626.0981244190266,7.163540940372392e-11,4.370390733046734e-11,True,The solver successfully reached the end of the integration interval.
280,0.0055,0.5499999999999999,1609.9205950322837,6.457438625400337e-11,3.931841560237143e-11,True,The solver successfully reached the end of the integration interval.
281,0.005515625,0.5515625,1593.3643786706605,5.841682425253845e-11,3.5499193579882806e-11,True,The solver successfully reached the end of the integration interval.
282,0.00553125,0.553125,1576.4321163337347,5.298504334441736e-11,3.2135167753827645e-11,True,The solver successfully reached the end of the integration interval.
283,0.005546875,0.5546875,1559.1267814509208,4.814816819619846e-11,2.914445828975124e-11,True,The solver successfully reached the end of the integration interval.
284,0.0055625,0.5562499999999999,1541.4516961668296,4.3808058919949156e-11,2.6465596239920067e-11,True,The solver successfully reached the end of the integration interval.
285,0.005578125,0.5578124999999999,1523.4105507506754,3.988969847308868e-11,2.4051530058307843e-11,True,The solver successfully reached the end of the integration interval.
286,0.00559375,0.559375,1505.0074263194456,3.633461313358253e-11,2.1865526950576415e-11,True,The solver successfully reached the end of the integration interval.
287,0.005609375,0.5609375,1486.2468210643262,3.3096367171559085e-11,1.9878367501001145e-11,True,The solver successfully reached the end of the integration interval.
288,0.005625,0.5625,1467.133680166724,3.0137479949388054e-11,1.80664253885501e-11,True,The solver successfully reached the end of the integration interval.
289,0.005640625,0.5640625,1447.6734295831686,2.7427318902574702e-11,1.6410353075538542e-11,True,The solver successfully reached the end of the integration interval.
290,0.00565625,0.5656249999999999,1427.8720138657716,2.4940652839174833e-11,1.4894176870004228e-11,True,The solver successfully reached the end of the integration interval.
291,0.005671875,0.5671875,1407.7359381639994,2.265663435868283e-11,1.3504658074099472e-11,True,The solver successfully reached the end of the integration interval.
292,0.0056875,0.56875,1387.2723145214347,2.0558031729454143e-11,1.2230809799620032e-11,True,The solver successfully reached the end of the integration interval.
293,0.005703125,0.5703125,1366.4889125376212,1.863056487184044e-11,1.106348110310352e-11,True,The solver successfully reached the end of the integration interval.
294,0.00571875,0.571875,1345.394214418614,1.686222738311169e-11,9.994937615567804e-12,True,The solver successfully reached the end of the integration interval.
295,0.005734375,0.5734374999999999,1323.9974744137446,1.5242508285821395e-11,9.0183876794056e-12,True,The solver successfully reached the end of the integration interval.
296,0.00575,0.575,1302.308782661296,1.3761468986929888e-11,8.127428412562249e-12,True,The solver successfully reached the end of the integration interval.
297,0.005765625,0.5765625,1280.3391335398442,1.2408680089568102e-11,7.315415394603099e-12,True,The solver successfully reached the end of the integration interval.
298,0.00578125,0.578125,1258.1004986353125,1.1172063985053054e-11,6.5747837996072566e-12,True,The solver successfully reached the end of the integration interval.
299,0.005796875,0.5796875,1235.6059041313554,1.0036693443929956e-11,5.89635080280504e-12,True,The solver successfully reached the end of the integration interval.
300,0.0058125,0.5812499999999999,1212.869511531042,8.98340919822893e-12,5.2685187684668746e-12,True,The solver successfully reached the end of the integration interval.
301,0.005828125,0.5828125,1189.9066991133807,7.981774439191586e-12,4.6731703382075716e-12,True,The solver successfully reached the end of the integration interval.
302,0.00584375,0.584375,1166.7341399257518,6.939775920980386e-12,4.056321979605723e-12,True,The solver successfully reached the end of the integration interval.
303,0.0058515625,0.5851562499999999,1155.0760450971534,6.3430881575836475e-12,3.704507381380637e-12,True,The solver successfully reached the end of the integration interval.
304,0.005859375,0.5859375,1143.3721566328388,5.6697668991095015e-12,3.3085681637182057e-12,True,The solver successfully reached the end of the integration interval.
305,0.0058671875,0.58671875,1131.6249327488706,4.929817581216148e-12,2.874440228652564e-12,True,The solver successfully reached the end of the integration interval.
306,0.005875,0.5875,1119.8369223970315,4.160185343023771e-12,2.42373430813419e-12,True,The solver successfully reached the end of the integration interval.
307,0.0058828125,0.58828125,1108.0107662960643,3.4086717574445218e-12,1.984310904914995e-12,True,The solver successfully reached the end of the integration interval.
308,0.005890625,0.5890625,1096.1491976910108,2.712173061043376e-12,1.5775982408014604e-12,True,The solver successfully reached the end of the integration interval.
309,0.0058984375,0.58984375,1084.2550428428494,2.080870230861795e-12,1.2094300048052796e-12,True,The solver successfully reached the end of the integration interval.
310,0.00590625,0.590625,1072.3312212397934,1.4938207660816095e-12,8.675474138139925e-13,True,The solver successfully reached the end of the integration interval.
311,0.0059140625,0.59140625,1060.3807455113997,9.201363384819168e-13,5.339594987191968e-13,True,The solver successfully reached the end of the integration interval.
312,0.005921875,0.5921875,1048.4067210173803,4.466194039323043e-13,2.589752088300732e-13,True,The solver successfully reached the end of the integration interval.
313,0.0059296875,0.59296875,1036.4123450760226,2.203542733353248e-13,1.276761415532494e-13,True,The solver successfully reached the end of the integration interval.
314,0.0059375,0.59375,1024.4009057928188,1.2707756027287177e-13,7.357445309199357e-14,True,The solver successfully reached the end of the integration interval.
315,0.0059453125,0.59453125,1012.3757804495204,8.109423132956101e-14,4.6915877610618296e-14,True,The solver successfully reached the end of the integration interval.
316,0.005953125,0.5953125,1000.3404334168996,5.4926548274091926e-14,3.175306189206199e-14,True,The solver successfully reached the end of the integration interval.
317,0.0059609375,0.59609375,988.2984135617039,3.8059119099804856e-14,2.1985541535208816e-14,True,The solver successfully reached the end of the integration interval.
318,0.00596875,0.596875,976.2533581370261,5.402686101809787e-16,3.1186445086256447e-16,True,The solver successfully reached the end of the integration interval.
319,0.0059765625,0.59765625,964.2089695080382,1.1888850168384116e-17,6.8576377027103595e-18,True,The solver successfully reached the end of the integration interval.
320,0.005984375,0.5984375,952.1690107358496,3.065151408688212e-18,1.7667166757979952e-18,True,The solver successfully reached the end of the integration interval.
321,0.0059921875,0.59921875,940.13730113213,1.331496099325797e-18,7.668968869904997e-19,True,The solver successfully reached the end of the integration interval.
322,0.006,0.6,928.1177114217356,7.094231025562048e-19,4.083065531115444e-19,True,The solver successfully reached the end of the integration interval.
323,0.0060078125,0.60078125,916.1141585706388,4.1845579687208916e-19,2.40666944200783e-19,True,The solver successfully reached the end of the integration interval.
324,0.006015625,0.6015625,904.1306003501019,2.612197701433966e-19,1.5012763962428619e-19,True,The solver successfully reached the end of the integration interval.
325,0.0060234375,0.60234375,892.1710297206558,1.6858403671912194e-19,9.681904356496243e-20,True,The solver successfully reached the end of the integration interval.
326,0.00603125,0.603125,880.2394691286428,1.108225939928383e-19,6.360106479521335e-20,True,The solver successfully reached the end of the integration interval.
327,0.0060390625,0.60390625,868.3399648154281,7.356281028540532e-20,4.218792610956465e-20,True,The solver successfully reached the end of the integration interval.
328,0.006046875,0.6046875,856.476581242227,4.9037069386859685e-20,2.8102843175267214e-20,True,The solver successfully reached the end of the integration interval.
329,0.0060546875,0.60546875,844.6533957339954,3.2682188347182694e-20,1.871694278982794e-20,True,The solver successfully reached the end of the integration interval.
330,0.0060625,0.60625,832.8744934411889,2.1714297328419508e-20,1.2427099850850465e-20,True,The solver successfully reached the end of the integration interval.
331,0.0060703125,0.60703125,821.1439627112924,1.434966237702661e-20,8.206692358405878e-21,True,The solver successfully reached the end of the integration interval.
332,0.006078125,0.6078125,809.4658909499166,9.416233343831282e-21,5.381563071950109e-21,True,The solver successfully reached the end of the integration interval.
333,0.0060859375,0.60859375,797.8443610376851,6.127101924562215e-21,3.499398640808607e-21,True,The solver successfully reached the end of the integration interval.
334,0.00609375,0.609375,786.2834483509317,3.948749362510032e-21,2.25375843860651e-21,True,The solver successfully reached the end of the integration interval.
335,0.0061015625,0.61015625,774.7872184160449,2.5178961396609863e-21,1.4361425074734654e-21,True,The solver successfully reached the end of the integration interval.
336,0.006109375,0.6109375,763.3597252054906,1.5869703897018589e-21,9.045716554461909e-22,True,The solver successfully reached the end of the integration interval.
337,0.0061171875,0.61171875,752.0050100636937,9.87752084058041e-22,5.626509898606559e-22,True,The solver successfully reached the end of the integration interval.
338,0.006125,0.6125,740.7271012285756,6.065572002111021e-22,3.4528879650196647e-22,True,The solver successfully reached the end of the integration interval.
339,0.0061328125,0.61328125,729.530013896097,3.671349441503817e-22,2.0886165192081085e-22,True,The solver successfully reached the end of the integration interval.
340,0.006140625,0.6140625000000001,718.4177507549762,2.188100265806288e-22,1.2440137866716655e-22,True,The solver successfully reached the end of the integration interval.
341,0.0061484375,0.61484375,707.3943029041707,1.2826512998035594e-22,7.287764949175337e-23,True,The solver successfully reached the end of the integration interval.
342,0.00615625,0.615625,696.4636510496539,7.385627006379431e-23,4.1937616931040686e-23,True,The solver successfully reached the end of the integration interval.
343,0.0061640625,0.61640625,685.6297668677806,4.1707988980889796e-23,2.3668414458579266e-23,True,The solver successfully reached the end of the integration interval.
344,0.006171875,0.6171875,674.8966144114703,2.3053491698319553e-23,1.3074441371642876e-23,True,The solver successfully reached the end of the integration interval.
345,0.0061796875,0.6179687500000001,664.2681514321025,1.2438999529645701e-23,7.050362272672805e-24,True,The solver successfully reached the end of the integration interval.
346,0.0061875,0.61875,653.7483304840757,6.527954731347355e-24,3.697820063343134e-24,True,The solver successfully reached the end of the integration interval.
347,0.0061953125,0.61953125,643.3410996816185,3.314796088577515e-24,1.8765981718528402e-24,True,The solver successfully reached the end of the integration interval.
348,0.006203125,0.6203125,633.0504029766641,1.6175434139430013e-24,9.152073253369576e-25,True,The solver successfully reached the end of the integration interval.
349,0.0062109375,0.62109375,622.8801798356271,7.498542860370003e-25,4.240263046037744e-25,True,The solver successfully reached the end of the integration interval.
350,0.00621875,0.6218750000000001,612.8343641982889,3.2496428510606206e-25,1.836569257857411e-25,True,The solver successfully reached the end of the integration interval.
351,0.006234375,0.6234375,593.1281446722674,4.1733187210197387e-26,2.3559791071420492e-26,True,The solver successfully reached the end of the integration interval.
352,0.0062421875,0.62421875,583.4761294708464,8.627592625131266e-27,4.8679467621439305e-27,True,The solver successfully reached the end of the integration interval.
353,0.00625,0.625,573.9641452125652,1.192267577549173e-41,6.72356939817711e-42,True,The solver successfully reached the end of the integration interval.
354,0.0062578125,0.6257812500000001,564.596049558388,2.1769983364118754e-42,1.2270378394363986e-42,True,The solver successfully reached the end of the integration interval.
355,0.006265625,0.6265625,555.3756666680118,3.8049481981148765e-43,2.1435129498953277e-43,True,The solver successfully reached the end of the integration interval.
356,0.0062734375,0.62734375,546.3067783043733,6.3890659664330245e-44,3.5974611731189675e-44,True,The solver successfully reached the end of the integration interval.
357,0.00628125,0.628125,537.3931136199061,1.0309741053626345e-44,5.802188410178203e-45,True,The solver successfully reached the end of the integration interval.
358,0.0062890625,0.62890625,528.6383376319768,1.6024575255285776e-45,9.0140495395063e-46,True,The solver successfully reached the end of the integration interval.
359,0.006296875,0.6296875000000001,520.046038410394,2.4010031469507828e-46,1.34995587398296e-46,True,The solver successfully reached the end of the integration interval.
360,0.0063046875,0.63046875,511.61971302968584,3.477468997142859e-47,1.9542840839151376e-47,True,The solver successfully reached the end of the integration interval.
361,0.0063125,0.63125,503.3627523560633,4.879608982863681e-48,2.74101401324554e-48,True,The solver successfully reached the end of the integration interval.
362,0.0063203125,0.63203125,495.27842477097914,6.6496274219279256e-49,3.7336158954401235e-49,True,The solver successfully reached the end of the integration interval.
363,0.006328125,0.6328125,487.36985895172944,8.822422753854422e-50,4.951429804359721e-50,True,The solver successfully reached the end of the integration interval.
364,0.0063359375,0.6335937500000001,479.6400258627435,1.142592026861067e-50,6.40986370169525e-51,True,The solver successfully reached the end of the integration interval.
365,0.00634375,0.634375,472.0917201301597,1.448399512815692e-51,8.122042938511826e-52,True,The solver successfully reached the end of the integration interval.
366,0.0063515625,0.63515625,464.7275410050075,1.8022185302248675e-52,1.0102018996292215e-52,True,The solver successfully reached the end of the integration interval.
367,0.006359375,0.6359375,457.5498731380964,2.2076172579059054e-53,1.2369521248061983e-53,True,The solver successfully reached the end of the integration interval.
368,0.0063671875000000005,0.63671875,450.56086741961127,2.6702986441676277e-54,1.4956222949061202e-54,True,The solver successfully reached the end of the integration interval.
369,0.0063750000000000005,0.6375000000000001,443.7624221512268,3.199515114500962e-55,1.791364190098825e-55,True,The solver successfully reached the end of the integration interval.
370,0.0063906250000000005,0.6390625000000001,430.7377147400305,4.5119889452552966e-57,2.5243803452606628e-57,True,The solver successfully reached the end of the integration interval.
371,0.0064062500000000005,0.640625,418.47488356691855,6.33926041935062e-59,3.544306127236259e-59,True,The solver successfully reached the end of the integration interval.
372,0.0064218750000000005,0.6421875,406.978375034585,9.11760663922846e-61,5.09446092119551e-61,True,The solver successfully reached the end of the integration interval.
373,0.0064375000000000005,0.64375,396.2474856960244,1.380187547170998e-62,7.707243107487434e-63,True,The solver successfully reached the end of the integration interval.
374,0.0064531250000000005,0.6453125000000001,386.27614796084885,2.2606041471130403e-64,1.261675510879349e-64,True,The solver successfully reached the end of the integration interval.
375,0.0064687500000000005,0.6468750000000001,377.052872834653,4.1152485859463304e-66,2.2956186410558923e-66,True,The solver successfully reached the end of the integration interval.
376,0.0064843750000000006,0.6484375,368.5608627539323,8.538979693949778e-68,4.761108036875652e-68,True,The solver successfully reached the end of the integration interval.
377,0.006500000000000001,0.65,360.77829562387365,2.0662025977444907e-69,1.1515708293349937e-69,True,The solver successfully reached the end of the integration interval.
378,0.006515625000000001,0.6515625,353.67876857239463,5.946880208690212e-71,3.3131360695264427e-71,True,The solver successfully reached the end of the integration interval.
379,0.006531250000000001,0.6531250000000001,347.23187831189284,2.069150570591159e-72,1.1523658205902785e-72,True,The solver successfully reached the end of the integration interval.
380,0.006546875000000001,0.6546875000000001,341.40390582005267,8.81077452431102e-74,4.905412777514374e-74,True,The solver successfully reached the end of the integration interval.
381,0.006562500000000001,0.65625,336.1585673578528,4.629349364993947e-75,2.576669476383411e-75,True,The solver successfully reached the end of the integration interval.
382,0.006593750000000001,0.659375,327.22802631738296,2.3776744579508715e-77,1.322763192367714e-77,True,The solver successfully reached the end of the integration interval.
383,0.006625000000000001,0.6625000000000001,320.0733772618429,2.675034231328875e-79,1.4876234213954484e-79,True,The solver successfully reached the end of the integration interval.
384,0.006656250000000001,0.665625,314.41901902362133,6.311286179822591e-81,3.508741652462369e-81,True,The solver successfully reached the end of the integration interval.
385,0.006687500000000001,0.6687500000000001,310.00602589796864,2.905006406991126e-82,1.614655212987576e-82,True,The solver successfully reached the end of the integration interval.
386,0.006718750000000001,0.6718750000000001,306.60121224367316,2.390810231469794e-83,1.3286191224340557e-83,True,The solver successfully reached the end of the integration interval.
387,0.006750000000000001,0.675,304.0017529998156,3.2131353131431163e-84,1.7853592394735408e-84,True,The solver successfully reached the end of the integration interval.
388,0.006812500000000001,0.68125,300.50027343375683,1.705437016419873e-85,9.474425448293243e-86,True,The solver successfully reached the end of the integration interval.
389,0.006875000000000001,0.6875000000000001,298.4268075187686,2.2920582675202566e-86,1.2731959326850245e-86,True,The solver successfully reached the end of the integration interval.
390,0.006937500000000001,0.6937500000000001,297.2286317334911,5.580975249108132e-87,3.0999255065353073e-87,True,The solver successfully reached the end of the integration interval.
391,0.006999999999999999,0.7,296.55128612439444,1.9813021128166324e-87,1.1004613233818505e-87,True,The solver successfully reached the end of the integration interval.
392,0.0071249999999999985,0.7124999999999999,295.93766192381105,2.9708713022243984e-44,1.650023739620318e-44,True,The solver successfully reached the end of the integration interval.
393,0.007249999999999999,0.725,295.7139082404073,1.3140280453263398e-45,7.297978820338968e-46,True,The solver successfully reached the end of the integration interval.
394,0.007375,0.7374999999999999,295.6358985179936,2.0623559066101984e-45,1.1454003218092111e-45,True,The solver successfully reached the end of the integration interval.
395,0.0075,0.75,295.60978269016863,7.3418527812548e-47,4.077528656414036e-47,True,The solver successfully reached the end of the integration interval.
396,0.0075625,0.75625,295.60471139855184,2.9750018121589605e-47,1.6522579165174067e-47,True,The solver successfully reached the end of the integration interval.
397,0.007625,0.7625,295.60226979965853,2.631973198456284e-90,1.4617446823780265e-90,True,The solver successfully reached the end of the integration interval.
398,0.0076875,0.7687499999999999,295.6011090317012,1.4667119214091814e-90,8.145813758770385e-91,True,The solver successfully reached the end of the integration interval.
399,0.00775,0.775,295.6005638490288,8.839078850890234e-91,4.909037621986063e-91,True,The solver successfully reached the end of the integration interval.
400,0.007875,0.7875,295.6001645665702,3.8710610444432665e-91,2.1499035271310617e-91,True,The solver successfully reached the end of the integration interval.
401,0.008,0.8,295.6000472829132,1.8997382366646955e-91,1.0550729299138033e-91,True,The solver successfully reached the end of the integration interval.
402,0.008125,0.8125,295.60001376568925,1.0196107822306568e-91,5.662692756302802e-92,True,The solver successfully reached the end of the integration interval.
403,0.00825,0.8250000000000001,295.60000441817465,5.8623242912614105e-92,3.2558046499991266e-92,True,The solver successfully reached the end of the integration interval.
404,0.0085,0.8500000000000001,295.6000006651643,2.159006316561855e-92,1.1990639309661466e-92,True,The solver successfully reached the end of the integration interval.
405,0.00875,0.8750000000000001,295.60000009672854,7.917725709579083e-93,4.397327890867241e-93,True,The solver successfully reached the end of the integration interval.
406,0.009000000000000001,0.9000000000000001,295.6000000136842,2.872775207412053e-93,1.5954751019667962e-93,True,The solver successfully reached the end of the integration interval.
407,0.00925,0.9250000000000002,295.6000000018929,1.0313517028889022e-93,5.727896649422807e-94,True,The solver successfully reached the end of the integration interval.
408,0.0095,0.9500000000000002,295.6000000002546,3.6735397315141657e-94,2.040201784922374e-94,True,The solver successfully reached the end of the integration interval.
409,0.009750000000000002,0.9750000000000002,295.60000000003043,1.3026757653916146e-94,7.234769766707004e-95,True,The solver successfully reached the end of the integration interval.
410,0.01,1.0,295.6,4.613449893607797e-95,2.56220685787271e-95,True,The solver successfully reached the end of the integration interval.
